,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,em,RA,B-TS2,W1mag,DEC,BeC1,Type,objtype,BeC,class,EM2,ID,W2mag,Be_EM2,BeC2,SpT,Ref,B-TS1,GroupSize,EM1,GroupID,EMobj,obsid,subclass,PStar,B-TS
2948375,0.0,12.81999969482422,12.199999809265137,11.460000038146973,10.774999618530272,10.895,10.775,10.663,1,99.872196,0,10.283,11.535285,1,HII-region,star,1,STAR,1,,10.054,0,1,B,Hou2016-Liu2019,1,,0,,1.0,3.7016043E7,A0III,1.0,1
2948384,0.0,12.5600004196167,11.1899995803833,10.31999969482422,9.95300006866455,9.977,9.953,9.948,1,100.51986,0,9.917,4.965457,1,HII-region,star,1,STAR,1,,9.949,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4509003E7,A1V,1.0,1
2948386,0.0,12.640000343322754,11.8100004196167,11.140000343322754,11.15999984741211,10.816,11.16,10.763,1,97.951564,0,10.716,5.09241,1,HII-region,star,1,STAR,1,,10.728,0,1,B,Hou2016-Liu2019,1,2,0,47129,1.0,4.2914054E7,A1V,1.0,1
2948389,0.0,13.210000038146973,12.40999984741211,12.039999961853027,12.229999542236328,11.428,12.23,11.178,1,98.183898,0,11.163,5.08362,1,HII-region,star,1,STAR,1,,11.162,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4514071E7,A1V,1.0,1
2948390,0.0,12.619999885559082,11.270000457763672,11.0600004196167,11.279999732971191,10.631,11.28,10.504,1,98.561588,0,10.461,4.9845765,1,HII-region,star,1,STAR,1,,10.491,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4503056E7,A1V,1.0,1
2948391,0.0,12.84000015258789,12.239999771118164,12.020000457763672,11.989999771118164,11.575,11.99,11.445,1,97.889367,0,11.418,5.116487,1,HII-region,star,1,STAR,1,,11.449,0,1,B,Hou2016-Liu2019,1,2,0,47149,1.0,4.2914178E7,A1V,1.0,1
2948398,0.0,13.220000267028809,12.600000381469728,12.31999969482422,12.449999809265137,11.786,12.45,11.634,1,98.327415,0,11.592,5.0267456,1,HII-region,star,1,STAR,1,,11.612,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4303106E7,A2V,1.0,1
2948402,0.0,13.300000190734863,12.579999923706056,12.289999961853027,12.420000076293944,11.651,12.42,11.378,1,92.702235,0,11.269,20.620922,1,HII-region,star,1,STAR,1,,11.264,0,1,B,Hou2016-Liu2019,1,,0,,1.0,1.65701205E8,A2V,1.0,1
2948405,11.399999618530272,12.119999885559082,10.960000038146973,10.359999656677246,9.10099983215332,9.105,9.101,8.967,1,88.989968,0,8.906,25.494909,1,HII-region,star,1,STAR,1,,8.902,0,1,B,Hou2016-Liu2019,1,2,0,47225,1.0,1.16315218E8,A2V,1.0,1
2948416,0.0,14.43000030517578,13.770000457763672,13.380000114440918,12.444000244140623,12.623,12.444,12.623,1,98.15489,1,12.255,4.8155683,1,HII-region,star,1,STAR,1,,12.288,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4414057E7,B6,1.0,1
2948420,0.0,12.59000015258789,11.979999542236328,10.899999618530272,10.243000030517578,10.425,10.243,10.425,1,101.03887,1,10.163,11.440784,1,HII-region,star,1,STAR,1,,10.14,0,1,B,Hou2016-Liu2019,1,,0,,1.0,3.7901161E7,B6,1.0,1
2948421,0.0,12.630000114440918,11.40999984741211,10.989999771118164,10.260000228881836,10.362,10.26,10.362,1,98.430232,1,10.166,4.93176,1,HII-region,star,1,STAR,1,,10.176,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.2903054E7,B6,1.0,1
2948426,0.0,12.4399995803833,12.09000015258789,11.460000038146973,10.64900016784668,10.751,10.649,10.751,1,99.362123,1,10.232,5.931457,1,HII-region,star,1,STAR,1,,10.037,0,1,B,Hou2016-Liu2019,1,,0,,1.0,4.4515202E7,B9,1.0,1
2948427,0.0,12.949999809265137,12.399999618530272,11.9399995803833,11.43299961090088,11.526,11.433,11.526,1,80.643099,1,11.389,33.489099,1,HII-region,star,1,STAR,1,,11.406,0,1,B,Hou2016-Liu2019,1,,0,,1.0,8.9709167E7,B9,1.0,1
2948428,0.0,12.579999923706056,12.140000343322754,11.869999885559082,11.93000030517578,11.274,11.93,11.274,1,98.291236,1,10.851,4.54847,1,HII-region,star,1,STAR,1,,10.872,0,1,B,Hou2016-Liu2019,1,3,0,47148,1.0,4.2903086E7,B9,1.0,1
2948429,0.0,12.600000381469728,11.510000228881836,11.119999885559082,11.220000267028809,10.165,11.22,10.165,1,97.512531,1,9.733,4.988642,1,HII-region,star,1,STAR,1,,9.732,0,1,B,Hou2016-Liu2019,1,3,0,47126,1.0,4.4314049E7,B9,1.0,1
2948520,0.0,12.600000381469728,11.779999732971191,10.489999771118164,9.902000427246094,9.974,9.902,9.974,1,98.28909,1,9.85,5.1315021,1,HII-region,star,1,STAR,1,,9.885,0,1,B4V,Hou2016-Liu2019,1,,0,,1.0,4.291417E7,B6,1.0,1
2948559,1.0,14.039999961853027,13.5600004196167,13.270000457763672,12.532999992370604,12.73,12.533,12.413,1,81.350792,0,12.133,30.0955,0,CBe-Em,EMOs,0,STAR,1,,11.949,1,0,B,Hou2016-Liu2019-Whitham2008,1,2,1,47220,1.0,4309111.0,A7III,1.0,1
2948560,1.0,15.670000076293944,14.859999656677246,14.380000114440918,13.244999885559082,13.555,13.245,13.047,1,86.774167,0,12.838,22.569444,0,CBe-Em,EMOs,0,STAR,1,,12.627,1,0,B,Hou2016-Liu2019-Whitham2008,1,2,1,47218,1.0,7.3001049E7,A2V,1.0,1
2948561,1.0,15.789999961853027,15.3100004196167,15.0600004196167,14.989999771118164,14.465,14.343,14.198,1,89.731917,0,13.953,33.208694,0,CBe-Em,EMOs,0,STAR,1,,13.727,1,0,B,Hou2016-Liu2019-Whitham2008,1,,1,,1.0,6.6504175E7,A3V,1.0,1
2948562,1.0,13.520000457763672,13.06999969482422,12.84000015258789,12.630000114440918,12.185,12.03,11.844,1,88.415833,0,11.836,31.853417,0,CBe-Em,EMOs,0,STAR,1,,11.592,1,0,B,Hou2016-Liu2019-Whitham2008,1,,1,,1.0,6.6502176E7,A2V,1.0,1
2948563,1.0,14.239999771118164,13.56999969482422,13.15999984741211,12.107000350952148,12.317,12.107,11.937,1,85.720208,0,11.724,32.909861,0,CBe-Em,EMOs,0,STAR,1,,11.553,1,0,B,Hou2016-Liu2019-Whitham2008,1,,1,,1.0,1.05112142E8,A2V,1.0,1
2948564,1.0,14.920000076293944,14.479999542236328,14.199999809265137,14.15999984741211,13.733,13.593,13.311,1,81.704875,0,12.922,29.182389,0,CBe-Em,EMOs,0,STAR,1,,12.681,1,0,B,Hou2016-Liu2019-Whitham2008,1,2,1,47137,1.0,4309009.0,A2V,1.0,1
2948565,1.0,16.079999923706055,15.18000030517578,14.539999961853027,12.77299976348877,13.193,12.773,12.479,1,88.577333,0,12.278,22.903944,0,CBe-Em,EMOs,0,Unknown,1,,12.007,1,0,B,Hou2016-Liu2019-Whitham2008,1,2,1,47241,1.0,6.0605205E7,Non,1.0,1
2948566,1.0,15.68000030517578,15.020000457763672,14.609999656677246,14.5600004196167,13.874,13.65,13.406,1,82.132292,0,13.154,27.196278,0,CBe-Em,EMOs,0,STAR,1,,12.902,1,0,B,Hou2016-Liu2019-Whitham2008,1,5,1,46316,1.0,4307003.0,WDMagnetic,1.0,1
2948567,1.0,15.449999809265137,14.699999809265137,14.260000228881836,14.350000381469728,13.425,13.156,12.996,1,82.670458,1,12.821,26.092972,0,CBe-Em,EMOs,0,STAR,1,,12.673,1,0,B,Hou2016-Liu2019-Whitham2008,1,4,1,46315,1.0,6.7902234E7,B6,1.0,1
2948568,1.0,13.390000343322754,13.050000190734863,12.869999885559082,12.4350004196167,12.525,12.435,12.395,1,89.720708,0,12.32,30.500139,0,CBe-Em,EMOs,0,STAR,1,,12.26,1,0,B,Hou2016-Liu2019-Whitham2008,1,3,1,46371,1.0,3112149.0,A2V,1.0,1
2948569,1.0,14.130000114440918,13.65999984741211,13.359999656677246,13.270000457763672,12.782,12.636,12.489,1,94.245542,0,12.323,25.257194,0,CBe-Em,EMOs,0,STAR,1,,12.161,1,0,B,Hou2016-Liu2019-Whitham2008,1,41,1,46319,1.0,1.19501066E8,A2V,1.0,1
2948570,1.0,14.029999732971191,13.350000381469728,12.949999809265137,12.041000366210938,12.252,12.041,11.883,1,83.15475,1,11.64,26.018694,0,CBe-Em,EMOs,0,STAR,1,,11.437,1,0,B,Hou2016-Liu2019-Whitham2008,1,,1,,1.0,9.1510218E7,B6,1.0,1
2948571,1.0,13.699999809265137,13.170000076293944,12.770000457763672,11.887999534606934,12.095,11.888,11.746,1,78.033833,1,11.212,36.838972,0,CBe-Em,EMOs,0,STAR,1,,10.938,1,0,B,Hou2016-Liu2019-Whitham2008,1,,1,,1.0,1.75110068E8,B9,1.0,1
2948572,1.0,15.0600004196167,14.380000114440918,13.960000038146973,13.93000030517578,13.24,13.055,12.949,1,94.958958,1,12.717,22.268778,0,CBe-Em,EMOs,0,STAR,1,,12.556,1,0,B,Hou2016-Liu2019-Whitham2008,1,5,1,46320,1.0,1.7640618E8,B6,1.0,1
2948592,0.0,15.210000038146973,14.520000457763672,14.130000114440918,14.119999885559082,13.298,12.724,12.183,1,86.133125,0,11.294,32.080361,0,HAeBe-PMS-Em,EMOs,0,STAR,1,,10.796,0,0,,Hou2016-Vioque2020-Whitham2008,,,1,,1.0,1.05109038E8,A6IV,1.0,0
2948593,0.0,17.850000381469727,18.309999465942383,17.579999923706055,17.459999084472656,14.01,12.658,11.488,1,85.307458,0,10.25,27.660722,0,HAeBe-PMS-Em,EMOs,0,STAR,1,,9.467,0,0,,Hou2016-Vioque2020-Whitham2008,,,1,,1.0,8514046.0,A6IV,1.0,0
2948602,0.0,15.0,14.359999656677246,13.949999809265137,12.892999649047852,13.126,12.893,12.747,1,82.8195,0,12.602,33.05775,0,HII-region-Em,EMOs,0,STAR,1,,12.488,0,0,,Hou2016-Whitham2008,,,1,,1.0,6.8713042E7,A2V,1.0,0
2948603,0.0,16.18000030517578,15.420000076293944,14.90999984741211,15.020000457763672,13.718,13.445,13.18,1,82.061583,0,13.233,38.296444,0,HII-region-Em,EMOs,0,STAR,1,,12.994,0,0,,Hou2016-Whitham2008,,2,1,47145,1.0,1.75113175E8,A2V,1.0,0
2948604,0.0,16.489999771118164,15.90999984741211,15.520000457763672,15.539999961853027,14.737,14.222,13.626,1,89.470917,0,12.322,26.836333,0,HAeBe-Em,EMOs,0,STAR,1,,11.235,0,0,,Hou2016-Whitham2008,,2,1,47143,1.0,3101105.0,A2V,1.0,0
2948605,0.0,15.520000457763672,14.600000381469728,14.010000228881836,12.595999717712402,12.987,12.596,12.33,1,88.969,0,12.3,25.287194,0,HII-region-Em,EMOs,0,STAR,1,,12.129,0,0,,Hou2016-Whitham2008,,,1,,1.0,6.061502E7,A7IV,1.0,0
2948609,1.0,15.399999618530272,14.729999542236328,14.329999923706056,13.432000160217283,13.597,13.432,13.273,1,75.663625,0,13.11,37.2655,0,CBe-Em,EMOs,0,STAR,1,,13.01,1,0,,Hou2016-Whitham2008,,2,1,47239,1.0,1.62516091E8,A2V,1.0,0
2948610,1.0,17.239999771118164,16.350000381469727,15.739999771118164,15.920000076293944,14.642,14.31,14.062,1,87.092292,0,13.799,24.597528,0,CBe-Em,EMOs,0,STAR,1,,13.564,1,0,,Hou2016-Whitham2008,,,1,,1.0,1.98712188E8,A2V,1.0,0
2948611,1.0,14.260000228881836,13.579999923706056,13.140000343322754,12.142000198364258,12.376,12.142,12.032,1,82.649667,0,11.894,29.448139,0,CBe-Em,EMOs,0,STAR,1,,11.81,1,0,,Hou2016-Whitham2008,,2,1,47236,1.0,4313232.0,F3,1.0,0
2948612,1.0,15.109999656677246,14.529999732971191,14.109999656677246,14.149999618530272,13.415,13.184,12.992,1,81.458583,0,12.731,30.764417,0,CBe-Em,EMOs,0,STAR,1,,12.514,1,0,,Hou2016-Whitham2008,,4,1,46323,1.0,1.5511061E7,A2V,1.0,0
2948613,1.0,16.030000686645508,15.079999923706056,14.420000076293944,12.92099952697754,13.294,12.921,12.645,1,87.479917,0,12.488,32.83525,0,CBe-Em,EMOs,0,STAR,1,,12.262,1,0,,Hou2016-Whitham2008,,2,1,47237,1.0,6.6510144E7,A1V,1.0,0
2948614,1.0,15.229999542236328,14.59000015258789,14.210000038146973,14.25,13.467,13.3,13.137,1,82.21225,0,12.877,27.353361,0,CBe-Em,EMOs,0,STAR,1,,12.775,1,0,,Hou2016-Whitham2008,,4,1,46324,1.0,1.5507063E7,A2V,1.0,0
2948615,1.0,16.260000228881836,15.460000038146973,14.90999984741211,14.008000373840332,14.219,14.008,13.882,1,77.076125,1,13.811,35.984778,0,CBe-Em,EMOs,0,STAR,1,,13.806,1,0,,Hou2016-Whitham2008,,2,1,47238,1.0,1.1661111E8,B6,1.0,1
2948616,1.0,16.559999465942383,15.75,15.18000030517578,15.369999885559082,14.26,14.02,13.914,1,82.165958,1,13.581,26.671472,0,CBe-Em,EMOs,0,STAR,1,,13.388,1,0,,Hou2016-Whitham2008,,3,1,46318,1.0,8.1416227E7,B6,1.0,1
2948633,0.0,12.37,12.15,11.75,11.75,11.53,11.526,11.494,0,83.885125,,11.458,34.172,0,B star,,0,,1,NGC1960 230,11.491,0,0,,Huang2010,,,,,,,,1.0,
2948634,0.0,12.49,12.06,10.96,10.99,10.366,10.236,10.05,0,341.77037500000006,,9.558,58.10052777777778,0,B star,,0,,1,NGC7380 138,9.035,0,0,,Huang2010,,,,,,,,1.0,
2948635,0.0,12.41,12.02,10.73,10.69,10.177,10.179,10.14,0,84.0134875,,10.119,34.0604,0,B star,,0,,1,NGC1960 113,10.154,0,0,,Huang2010,,,,,,,,1.0,
2948636,0.0,12.88,12.41,12.06,12.11,11.585,11.507,11.444,0,304.17762500000003,,11.39,37.65353055555556,0,B star,,0,,1,IC4996 49,11.526,0,0,,Huang2010,,,,,,,,1.0,
2948645,11.71,12.61,10.86,10.4,8.081000328063965,8.156,8.081,8.016,0,53.7250080257519,,8.01,53.9376148167405,0,B star,,0,,1,SAO24112,8.031,0,0,,Huang2010,,,,,,,,1.0,
2948652,0.0,12.47,10.84,10.47,10.53,9.843,9.801,9.772,0,23.293875000000003,,9.745,60.60591666666667,0,B star,,0,,1,NGC581 35,9.766,0,0,,Huang2010,,,,,,,,1.0,
2948653,11.22,12.32,11.71,10.1,8.727999687194824,8.763,8.728,8.749,0,70.1849748764936,,8.638,52.6167372083353,0,B star,,0,,1,SAO24756,8.568,0,0,,Huang2010,,,,,,,,1.0,
2948659,0.0,12.31,11.97,11.05,8.458999633789062,8.617,8.459,8.183,0,41.4756165115325,,7.928,59.2957690277479,0,B star,,0,,1,SAO23592,7.684,0,0,,Huang2010,,,,,,,,1.0,
2948660,0.0,12.48,11.44,11.17,10.904000282287598,10.894,10.904,10.893,0,23.36008333333333,,10.838,60.57026111111112,0,B star,,0,,1,NGC581 162,10.892,0,0,,Huang2010,,,,,,,,1.0,
2948661,11.74,12.52,12.08,10.28,10.54,6.735,6.806,6.819,0,345.84880241016,,6.755,60.445405474684,0,B star,,0,,1,SAO20393,6.818,0,0,,Huang2010,,,,,,,,1.0,
2948662,0.0,12.66,12.3,11.33,10.05799961090088,10.237,10.058,9.839,0,351.19320833333336,,10.093,61.43760000000001,0,B star,,0,,1,NGC7654 907,9.942,0,0,,Huang2010,,,,,,,,1.0,
2949148,17.61,14.88,12.97,10.87,12.12,7.677,6.637,6.225,0,303.364638,0,6.078,26.919683,0,Star,Star,0,STAR,0,,6.167,0,0,A0III,LAMOSTdr6,0,,0,,0.0,4.61513195E8,A0III,1.0,0
2949461,9.17,10.59,10.87,10.5,10.55,9.911,9.922,9.869,0,99.248966,0,9.872,5.551896,0,star,star,0,STAR,0,,9.911,0,0,A1IV,LAMOSTdr6,0,,0,,0.0,4.4315247E7,A1IV,1.0,0
2963158,16.99,13.74,11.75,10.58,11.05,7.477,6.368,6.03,0,52.703306,0,5.882,51.691525,0,Star,Star,0,STAR,0,,5.916,0,0,A1V,LAMOSTdr6,0,,0,,0.0,3.93111107E8,A1V,1.0,0
2964241,20.79,18.2,14.94,12.65,14.36,8.443,7.257,6.687,0,311.131017,0,6.279,42.313359,0,Star,Star,0,STAR,0,,5.974,0,0,A1V,LAMOSTdr6,0,,0,,0.0,5.87902091E8,A1V,1.0,0
2964482,17.34,14.93,13.0,11.53,12.3,8.252,7.363,6.841,0,305.994253,0,6.524,42.304511,0,Star,Star,0,STAR,0,,6.279,0,0,A1V,LAMOSTdr6,0,,0,,0.0,5.81514208E8,A1V,1.0,0
2975411,18.48,15.43,13.22,11.16,12.43,8.314,7.134,6.76,0,54.085846,0,6.647,59.959582,0,Star,Star,0,STAR,0,,6.678,0,0,A2V,LAMOSTdr6,0,,0,,0.0,2.64415093E8,A2V,1.0,0
2975771,18.37,14.83,12.62,10.98,11.91,8.239,7.119,6.72,0,308.9457478,0,6.55,36.7268992,0,Star,Star,0,STAR,0,,6.647,0,0,A2V,LAMOSTdr6,0,,0,,0.0,5.77115074E8,A2V,1.0,0
2975986,18.41,15.09,12.67,10.98,12.01,7.933,6.809,6.301,0,93.1478139,0,6.041,19.5776381,0,Star,Star,0,STAR,0,,6.002,0,0,A2V,LAMOSTdr6,0,,0,,0.0,5.55304119E8,A2V,1.0,0
2999514,18.07,14.3,12.15,10.66,11.53,8.168,7.064,6.696,0,351.777866,0,6.48,56.667012,0,Star,Star,0,STAR,0,,6.571,0,0,A9V,LAMOSTdr6,0,,0,,0.0,3.92504204E8,A9V,1.0,0
3000861,20.74,16.46,13.73,12.11,13.24,9.045,7.572,6.801,0,82.110727,,6.101,35.495525,0,star,star,0,STAR,0,,6.077,0,0,Carbon,LAMOSTdr6,,2,0,48860,0.0,4.3307206E7,Carbon,1.0,
3000960,20.95,18.32,13.75,12.1,13.05,9.124,7.487,6.195,0,96.396529,,5.297,16.090028,0,star,star,0,STAR,0,,4.239,0,0,Carbon,LAMOSTdr6,,,0,,0.0,2.6800318E8,Carbon,1.0,
3000961,21.08,17.31,13.92,11.91,13.29,7.892,6.352,5.619,0,92.496629,,5.314,19.532054,0,star,star,0,STAR,0,,5.024,0,0,Carbon,LAMOSTdr6,,,0,,0.0,2.5651606E8,Carbon,1.0,
3000971,20.84,17.93,14.44,12.19,13.79,8.446,6.999,6.137,0,76.423997,,5.753,32.916416,0,star,star,0,STAR,0,,5.487,0,0,Carbon,LAMOSTdr6,,,0,,0.0,1.16605147E8,Carbon,1.0,
3001005,21.38,17.86,14.78,12.82,14.2,9.046,7.615,6.999,0,75.66553,,6.493,44.326156,0,star,star,0,STAR,0,,6.469,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.64909136E8,Carbon,1.0,
3001013,20.03,15.18,12.6,11.25,12.03,8.592,7.408,6.924,0,90.100308,,6.588,31.197925,0,star,star,0,STAR,0,,6.578,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3112230.0,Carbon,1.0,
3001016,21.47,21.64,14.57,12.48,13.85,8.814,6.931,5.409,0,84.171399,,4.055,30.989632,0,star,star,0,STAR,0,,2.84,0,0,Carbon,LAMOSTdr6,,,0,,0.0,1.4512017E7,Carbon,1.0,
3001019,19.92,17.13,14.35,12.55,13.84,8.803,7.39,6.823,0,66.864497,,6.269,48.203829,0,star,star,0,STAR,0,,6.295,0,0,Carbon,LAMOSTdr6,,,0,,0.0,5.92012066E8,Carbon,1.0,
3001030,19.75,15.89,13.35,11.82,12.73,8.742,7.405,6.919,0,88.5070244,,6.474,24.1659361,0,Star,Star,0,STAR,0,,6.535,0,0,Carbon,LAMOSTdr6,,,0,,0.0,4.34408061E8,Carbon,1.0,
3001039,18.11,14.95,12.57,11.21,12.12,8.113,6.825,6.286,0,99.227465,,5.689,1.212244,0,Star,Star,0,STAR,0,,5.624,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.85404129E8,Carbon,1.0,
3001041,19.71,15.44,12.93,11.37,12.24,7.999,6.609,6.107,0,67.4908022,,5.773,50.861465,0,Star,Star,0,STAR,0,,5.649,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.7900902E8,Carbon,1.0,
3001042,18.5,14.46,12.43,10.92,11.51,7.72,6.527,6.022,0,350.720664,,5.896,56.434809,0,Star,Star,0,STAR,0,,5.702,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.92504013E8,Carbon,1.0,
3001043,19.22,14.86,12.2,11.02,11.52,7.867,6.632,6.096,0,55.699889,,5.718,50.13997,0,Star,Star,0,STAR,0,,5.47,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.74605198E8,Carbon,1.0,
3001046,20.59,15.77,13.02,11.59,12.49,8.798,7.609,6.996,0,97.0353431,,6.598,2.4663706,0,Star,Star,0,STAR,0,,6.596,0,0,Carbon,LAMOSTdr6,,,0,,0.0,4.42707201E8,Carbon,1.0,
3001050,18.86,14.4,11.95,10.63,11.41,7.718,6.414,5.795,0,89.0055817,,5.148,19.8809622,0,Star,Star,0,STAR,0,,4.614,0,0,Carbon,LAMOSTdr6,,,0,,0.0,6.43711223E8,Carbon,1.0,
3001051,18.72,14.78,12.06,10.49,11.51,7.848,6.517,5.811,0,89.1697569,,5.125,19.7443561,0,Star,Star,0,STAR,0,,4.856,0,0,Carbon,LAMOSTdr6,,,0,,0.0,6.43711219E8,Carbon,1.0,
3001060,18.49,14.41,12.4,11.0,11.71,7.945,6.843,6.308,0,47.534913,,5.922,52.906714,0,Star,Star,0,STAR,0,,5.918,0,0,Carbon,LAMOSTdr6,,,0,,0.0,2.53615098E8,Carbon,1.0,
3001061,18.24,13.91,12.21,10.67,11.32,8.045,6.967,6.604,0,90.9360833,,6.295,19.0524014,0,Star,Star,0,STAR,0,,6.383,0,0,Carbon,LAMOSTdr6,,,0,,0.0,5.553101E8,Carbon,1.0,
3001066,18.69,14.43,12.26,11.06,11.73,8.408,7.31,6.838,0,102.1781019,,6.479,2.0385042,0,Star,Star,0,STAR,0,,6.521,0,0,Carbon,LAMOSTdr6,,,0,,0.0,3.68902193E8,Carbon,1.0,
3001068,19.63,15.02,12.53,10.82,11.5,7.863,6.642,5.948,0,93.1061331,,5.509,10.5168283,0,Star,Star,0,STAR,0,,5.418,0,0,Carbon,LAMOSTdr6,,,0,,0.0,6.47603212E8,Carbon,1.0,
3001071,17.81,14.3,11.6,10.54,11.12,6.817,5.579,4.874,0,82.935305,,4.456,28.2795206,0,Star,Star,0,STAR,0,,4.318,0,0,Carbon,LAMOSTdr6,,,0,,0.0,5.86908056E8,Carbon,1.0,
3047676,18.71,14.84,12.42,10.89,11.68,7.695,6.557,6.094,0,48.415355,0,5.942,55.930833,0,Star,Star,0,STAR,0,,5.937,0,0,F5,LAMOSTdr6,0,2,0,115586,0.0,2.44013143E8,F5,1.0,0
3050597,18.9,15.5,13.41,11.14,12.6,8.162,6.999,6.578,0,87.8263169,0,6.364,22.6599,0,Star,Star,0,STAR,0,,6.445,0,0,F5,LAMOSTdr6,0,,0,,0.0,5.47512048E8,F5,1.0,0
3050887,17.36,14.04,12.2,10.62,11.3,8.052,7.01,6.731,0,281.367452,0,6.379,1.325193,0,Star,Star,0,STAR,0,,6.535,0,0,F5,LAMOSTdr6,0,,0,,0.0,5.83705106E8,F5,1.0,0
3067836,19.17,15.87,13.56,11.53,12.75,8.238,7.037,6.57,0,71.1206164,0,6.358,49.1340067,0,Star,Star,0,STAR,0,,6.407,0,0,F9,LAMOSTdr6,0,,0,,0.0,3.93703037E8,F9,1.0,0
3080919,19.27,15.72,13.19,11.23,12.48,8.445,7.282,6.834,0,72.4237219,0,6.695,47.1331169,0,Star,Star,0,STAR,0,,6.667,0,0,G2,LAMOSTdr6,0,,0,,0.0,3.93701019E8,G2,1.0,0
3082595,18.77,15.23,12.91,11.28,12.28,8.564,7.365,6.964,0,84.5962936,0,6.776,23.2055356,0,Star,Star,0,STAR,0,,6.854,0,0,G2,LAMOSTdr6,0,,0,,0.0,5.87507114E8,G2,1.0,0
3090849,18.21,15.07,12.97,11.3,12.25,8.501,7.38,6.962,0,81.1605631,0,6.787,27.4939372,0,Star,Star,0,STAR,0,,6.922,0,0,G3,LAMOSTdr6,0,,0,,0.0,5.86905047E8,G3,1.0,0
3145577,17.14,13.87,12.03,10.97,11.31,8.3,7.347,7.005,0,66.2624483,0,6.848,54.7844911,0,Star,Star,0,STAR,0,,6.901,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.54106072E8,G5,1.0,0
3145919,17.93,14.3,12.43,10.87,11.57,7.829,6.774,6.399,0,70.2904408,0,6.196,52.0341839,0,Star,Star,0,STAR,0,,6.128,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.6170502E8,G5,1.0,0
3146891,18.77,15.33,12.77,11.23,12.25,8.252,7.021,6.53,0,85.2925306,0,6.231,32.2339056,0,Star,Star,0,STAR,0,,6.237,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.747131E8,G5,1.0,0
3146966,15.92,13.17,11.43,10.72,10.9,7.769,6.802,6.504,0,83.4350714,0,6.36,31.8017922,0,Star,Star,0,STAR,0,,6.394,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.74704093E8,G5,1.0,0
3147245,17.17,13.99,11.94,10.84,11.38,8.079,7.058,6.723,0,345.029148,0,6.459,59.596198,0,Star,Star,0,STAR,0,,6.486,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.75011145E8,G5,1.0,0
3147246,17.92,14.39,12.35,10.84,11.48,7.805,6.664,6.255,0,343.975264,0,6.006,59.291827,0,Star,Star,0,STAR,0,,5.947,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.75011166E8,G5,1.0,0
3147567,15.69,13.06,11.14,10.47,10.75,8.055,7.265,6.992,0,55.090083,0,6.853,52.663363,0,Star,Star,0,STAR,0,,6.926,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.74616049E8,G5,1.0,0
3147722,19.19,15.19,12.65,11.07,12.13,8.22,7.068,6.657,0,66.1722136,0,6.397,49.1359022,0,Star,Star,0,STAR,0,,6.412,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.79001149E8,G5,1.0,0
3147776,19.09,15.29,12.79,11.16,12.15,8.162,6.917,6.465,0,69.6964583,0,6.2,50.1003044,0,Star,Star,0,STAR,0,,6.16,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.79006154E8,G5,1.0,0
3148055,18.21,14.48,12.38,11.32,11.73,8.348,7.228,6.842,0,99.3525497,0,6.617,4.2774575,0,Star,Star,0,STAR,0,,6.66,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.85411145E8,G5,1.0,0
3148729,16.61,13.55,11.58,10.69,11.15,8.008,6.997,6.688,0,86.6722369,0,6.482,30.2704211,0,Star,Star,0,STAR,0,,6.511,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.08809054E8,G5,1.0,0
3148876,16.23,13.26,11.49,10.5,10.92,7.908,6.963,6.647,0,84.0775617,0,6.503,29.6892967,0,Star,Star,0,STAR,0,,6.559,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.08814171E8,G5,1.0,0
3149363,18.53,14.72,12.69,11.17,11.83,8.328,7.266,6.892,0,87.3544619,0,6.645,23.0644139,0,Star,Star,0,STAR,0,,6.711,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.34401138E8,G5,1.0,0
3149602,17.11,14.33,12.28,11.27,11.79,8.462,7.401,6.972,0,88.8614217,0,6.79,25.2322236,0,Star,Star,0,STAR,0,,6.852,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.34413241E8,G5,1.0,0
